Amine,Tail,Lipid_name,Num tails,MolWt,Value_name,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight
Zhou_dendrimer_3A5,Zhou_dendrimer_SC19,Zhou_dendrimer_3A5-SC19,3,1155.597,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SC19,Zhou_dendrimer_4A1-SC19,4,1490.034,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SC19,Zhou_dendrimer_4A4-SC19,4,1437.91,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SC19,Zhou_dendrimer_5A2-SC19,5,1801.437,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SC19,Zhou_dendrimer_5A3-SC19,5,1800.449,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SC19,Zhou_dendrimer_6A1-SC19,6,2123.863,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SC19,Zhou_dendrimer_6A2-SC19,6,2122.875,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SC19,Zhou_dendrimer_6A3-SC19,6,2080.794,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SC19,Zhou_dendrimer_1H1-SC19,1,521.808,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SC19,Zhou_dendrimer_1H2-SC19,1,563.889,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SC19,Zhou_dendrimer_1H3-SC19,1,619.997,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SC19,Zhou_dendrimer_2H1-SC19,2,774.099,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SC19,Zhou_dendrimer_2H2-SC19,2,802.153,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SC19,Zhou_dendrimer_2H3-SC19,2,830.207,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SC19,Zhou_dendrimer_2H4-SC19,2,858.261,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO1,Zhou_dendrimer_1A1-SO1,1,390.502,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO1,Zhou_dendrimer_1A2-SO1,1,447.598,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO1,Zhou_dendrimer_1A3-SO1,1,420.528,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO1,Zhou_dendrimer_1A4-SO1,1,392.518,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO1,Zhou_dendrimer_1A5-SO1,1,406.545,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO1,Zhou_dendrimer_2A1-SO1,2,708.893,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO1,Zhou_dendrimer_2A2-SO1,2,737.935,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SO1,Zhou_dendrimer_2A3-SO1,2,708.893,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO1,Zhou_dendrimer_2A4-SO1,2,702.845,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO1,Zhou_dendrimer_2A5-SO1,2,694.866,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO1,Zhou_dendrimer_2A6-SO1,2,708.893,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO1,Zhou_dendrimer_2A7-SO1,2,710.865,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO1,Zhou_dendrimer_2A8-SO1,2,705.849,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO1,Zhou_dendrimer_2A9-SO1,2,668.828,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO1,Zhou_dendrimer_2A10-SO1,2,696.882,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SO1,Zhou_dendrimer_2A11-SO1,2,753.978,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO1,Zhou_dendrimer_2A12-SO1,2,712.881,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO1,Zhou_dendrimer_3A1-SO1,3,985.203,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO1,Zhou_dendrimer_3A2-SO1,3,999.23,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO1,Zhou_dendrimer_3A3-SO1,3,1030.288,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO1,Zhou_dendrimer_3A4-SO1,3,989.191,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO1,Zhou_dendrimer_3A5-SO1,3,1059.33,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO1,Zhou_dendrimer_4A1-SO1,4,1361.678,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A2,Zhou_dendrimer_SO1,Zhou_dendrimer_4A2-SO1,4,1297.546,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO1,Zhou_dendrimer_4A3-SO1,4,1306.598,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO1,Zhou_dendrimer_4A4-SO1,4,1309.554,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO1,Zhou_dendrimer_5A1-SO1,5,1582.908,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO1,Zhou_dendrimer_5A2-SO1,5,1640.992,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO1,Zhou_dendrimer_5A3-SO1,5,1640.004,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO1,Zhou_dendrimer_5A4-SO1,5,1597.923,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO1,Zhou_dendrimer_6A1-SO1,6,1931.329,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO1,Zhou_dendrimer_6A2-SO1,6,1930.341,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO1,Zhou_dendrimer_6A3-SO1,6,1888.26,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO1,Zhou_dendrimer_1H1-SO1,1,489.719,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO1,Zhou_dendrimer_1H2-SO1,1,531.8,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO1,Zhou_dendrimer_1H3-SO1,1,587.908,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO1,Zhou_dendrimer_2H1-SO1,2,709.921,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO1,Zhou_dendrimer_2H2-SO1,2,737.975,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO1,Zhou_dendrimer_2H3-SO1,2,766.029,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO1,Zhou_dendrimer_2H4-SO1,2,794.083,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO1,Zhou_dendrimer_2H5-SO1,2,822.137,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO2,Zhou_dendrimer_1A2-SO2,1,489.679,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO2,Zhou_dendrimer_1A4-SO2,1,434.599,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO2,Zhou_dendrimer_1A5-SO2,1,448.626,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO2,Zhou_dendrimer_2A1-SO2,2,793.055,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO2,Zhou_dendrimer_2A2-SO2,2,822.097,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO2,Zhou_dendrimer_2A4-SO2,2,787.007,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO2,Zhou_dendrimer_2A5-SO2,2,779.028,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO2,Zhou_dendrimer_2A6-SO2,2,793.055,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO2,Zhou_dendrimer_2A7-SO2,2,795.027,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO2,Zhou_dendrimer_2A8-SO2,2,790.011,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO2,Zhou_dendrimer_2A9-SO2,2,752.99,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO2,Zhou_dendrimer_2A12-SO2,2,797.043,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO2,Zhou_dendrimer_3A1-SO2,3,1111.446,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO2,Zhou_dendrimer_3A2-SO2,3,1125.473,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO2,Zhou_dendrimer_3A3-SO2,3,1156.531,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO2,Zhou_dendrimer_3A4-SO2,3,1115.434,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO2,Zhou_dendrimer_3A5-SO2,3,1185.573,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO2,Zhou_dendrimer_4A1-SO2,4,1530.002,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO2,Zhou_dendrimer_4A3-SO2,4,1474.922,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO2,Zhou_dendrimer_4A4-SO2,4,1477.878,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO2,Zhou_dendrimer_5A1-SO2,5,1793.313,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO2,Zhou_dendrimer_5A2-SO2,5,1851.397,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO2,Zhou_dendrimer_5A3-SO2,5,1850.409,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO2,Zhou_dendrimer_5A4-SO2,5,1808.328,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO2,Zhou_dendrimer_6A1-SO2,6,2183.815,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO2,Zhou_dendrimer_6A2-SO2,6,2182.827,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO2,Zhou_dendrimer_6A3-SO2,6,2140.746,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO2,Zhou_dendrimer_1H1-SO2,1,531.8,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO2,Zhou_dendrimer_1H2-SO2,1,573.881,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO2,Zhou_dendrimer_1H3-SO2,1,629.989,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO2,Zhou_dendrimer_2H1-SO2,2,794.083,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO2,Zhou_dendrimer_2H2-SO2,2,822.137,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO2,Zhou_dendrimer_2H3-SO2,2,850.191,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO2,Zhou_dendrimer_2H4-SO2,2,878.245,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO2,Zhou_dendrimer_2H5-SO2,2,906.299,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO3,Zhou_dendrimer_1A1-SO3,1,502.718,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO3,Zhou_dendrimer_1A2-SO3,1,559.814,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO3,Zhou_dendrimer_1A3-SO3,1,532.744,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO3,Zhou_dendrimer_1A4-SO3,1,504.734,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO3,Zhou_dendrimer_1A5-SO3,1,518.761,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO3,Zhou_dendrimer_2A1-SO3,2,933.325,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO3,Zhou_dendrimer_2A2-SO3,2,962.367,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SO3,Zhou_dendrimer_2A3-SO3,2,933.325,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO3,Zhou_dendrimer_2A4-SO3,2,927.277,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO3,Zhou_dendrimer_2A5-SO3,2,919.298,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO3,Zhou_dendrimer_2A6-SO3,2,933.325,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO3,Zhou_dendrimer_2A8-SO3,2,930.281,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SO3,Zhou_dendrimer_2A10-SO3,2,921.314,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO3,Zhou_dendrimer_2A12-SO3,2,937.313,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO3,Zhou_dendrimer_3A1-SO3,3,1321.851,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO3,Zhou_dendrimer_3A2-SO3,3,1335.878,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO3,Zhou_dendrimer_3A3-SO3,3,1366.936,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO3,Zhou_dendrimer_3A4-SO3,3,1325.839,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO3,Zhou_dendrimer_3A5-SO3,3,1395.978,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO3,Zhou_dendrimer_4A1-SO3,4,1810.542,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO3,Zhou_dendrimer_4A3-SO3,4,1755.462,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO3,Zhou_dendrimer_5A4-SO3,5,2159.003,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO3,Zhou_dendrimer_6A1-SO3,6,2604.625,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO3,Zhou_dendrimer_6A2-SO3,6,2603.637,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SO3,Zhou_dendrimer_6A3-SO3,6,2561.556,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO3,Zhou_dendrimer_1H1-SO3,1,601.935,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO3,Zhou_dendrimer_1H2-SO3,1,644.016,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO3,Zhou_dendrimer_1H3-SO3,1,700.124,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO3,Zhou_dendrimer_2H1-SO3,2,934.353,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO3,Zhou_dendrimer_2H2-SO3,2,962.407,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO3,Zhou_dendrimer_2H3-SO3,2,990.461,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO3,Zhou_dendrimer_2H4-SO3,2,1018.515,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SO3,Zhou_dendrimer_2H5-SO3,2,1046.569,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO4,Zhou_dendrimer_1A1-SO4,1,362.492,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO4,Zhou_dendrimer_1A2-SO4,1,419.588,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO4,Zhou_dendrimer_1A3-SO4,1,392.518,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO4,Zhou_dendrimer_1A4-SO4,1,364.508,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO4,Zhou_dendrimer_1A5-SO4,1,378.535,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO4,Zhou_dendrimer_2A1-SO4,2,652.873,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SO4,Zhou_dendrimer_2A2-SO4,2,681.915,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SO4,Zhou_dendrimer_2A3-SO4,2,652.873,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SO4,Zhou_dendrimer_2A4-SO4,2,646.825,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SO4,Zhou_dendrimer_2A5-SO4,2,638.846,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SO4,Zhou_dendrimer_2A6-SO4,2,652.873,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SO4,Zhou_dendrimer_2A7-SO4,2,654.845,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SO4,Zhou_dendrimer_2A8-SO4,2,649.829,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SO4,Zhou_dendrimer_2A9-SO4,2,612.808,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SO4,Zhou_dendrimer_2A11-SO4,2,697.958,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A12,Zhou_dendrimer_SO4,Zhou_dendrimer_2A12-SO4,2,656.861,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SO4,Zhou_dendrimer_3A1-SO4,3,901.173,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SO4,Zhou_dendrimer_3A2-SO4,3,915.2,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SO4,Zhou_dendrimer_3A3-SO4,3,946.258,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SO4,Zhou_dendrimer_3A4-SO4,3,905.161,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SO4,Zhou_dendrimer_3A5-SO4,3,975.3,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SO4,Zhou_dendrimer_4A1-SO4,4,1249.638,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A2,Zhou_dendrimer_SO4,Zhou_dendrimer_4A2-SO4,4,1185.506,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SO4,Zhou_dendrimer_4A3-SO4,4,1194.558,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SO4,Zhou_dendrimer_4A4-SO4,4,1197.514,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SO4,Zhou_dendrimer_5A1-SO4,5,1442.858,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SO4,Zhou_dendrimer_5A2-SO4,5,1500.942,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SO4,Zhou_dendrimer_5A3-SO4,5,1499.954,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SO4,Zhou_dendrimer_5A4-SO4,5,1457.873,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SO4,Zhou_dendrimer_6A1-SO4,6,1763.269,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SO4,Zhou_dendrimer_6A2-SO4,6,1762.281,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SO4,Zhou_dendrimer_1H1-SO4,1,461.709,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SO4,Zhou_dendrimer_1H2-SO4,1,503.79,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SO4,Zhou_dendrimer_1H3-SO4,1,559.898,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SO4,Zhou_dendrimer_2H1-SO4,2,653.901,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SO4,Zhou_dendrimer_2H2-SO4,2,681.955,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SO4,Zhou_dendrimer_2H3-SO4,2,710.009,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SO4,Zhou_dendrimer_2H4-SO4,2,738.063,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SO4,Zhou_dendrimer_2H6-SO4,2,794.171,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SO5,Zhou_dendrimer_1A1-SO5,1,392.518,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SO5,Zhou_dendrimer_1A2-SO5,1,449.614,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SO5,Zhou_dendrimer_1A3-SO5,1,422.544,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SO5,Zhou_dendrimer_1A4-SO5,1,394.534,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SO5,Zhou_dendrimer_1A5-SO5,1,408.561,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SO5,Zhou_dendrimer_2A1-SO5,2,712.925,FFL silencing,HeLa,FFL,hela,in_vitro,1
